ID_Medicamento,Nome,Tipo,Dosagem
7960,Read,Comprimido,12mg
7961,Discuss,Injeção,348mg
7962,Visit,Pomada,42mg
7963,Memory,Comprimido,321mg
7964,Who,Cápsula,186mg
7965,Beautiful,Cápsula,408mg
7966,Staff,Injeção,51mg
7967,Ability,Xarope,378mg
7968,Party,Pomada,81mg
7969,Deal,Pomada,313mg
7970,Main,Cápsula,441mg
7971,Bad,Comprimido,385mg
7972,Week,Injeção,25mg
7973,Pressure,Pomada,399mg
7974,World,Xarope,473mg
7975,Region,Pomada,94mg
7976,Doctor,Comprimido,298mg
7977,Hard,Pomada,371mg
7978,Begin,Cápsula,314mg
7979,Court,Injeção,231mg
7980,Draw,Comprimido,147mg
7981,Brother,Cápsula,490mg
7982,Mission,Xarope,474mg
7983,View,Cápsula,497mg
7984,Probably,Injeção,75mg
7985,Wide,Comprimido,206mg
7986,Network,Cápsula,412mg
7987,Minute,Pomada,352mg
7988,Draw,Injeção,200mg
7989,Risk,Xarope,256mg
7990,Past,Comprimido,70mg
7991,Hair,Cápsula,469mg
7992,Certainly,Injeção,20mg
7993,Quality,Cápsula,192mg
7994,Half,Pomada,224mg
7995,Should,Comprimido,418mg
7996,From,Comprimido,30mg
7997,Industry,Xarope,495mg
7998,Able,Comprimido,206mg
7999,Cell,Comprimido,107mg
8000,Adult,Cápsula,337mg
8001,Type,Injeção,334mg
8002,Human,Xarope,52mg
8003,Brother,Comprimido,125mg
8004,Traditional,Injeção,332mg
8005,Still,Pomada,101mg
8006,Hit,Injeção,125mg
8007,Return,Xarope,163mg
8008,Operation,Pomada,210mg
8009,Military,Cápsula,313mg
8010,Ok,Comprimido,9mg
8011,Every,Comprimido,175mg
8012,Box,Comprimido,382mg
8013,Election,Cápsula,398mg
8014,Fine,Xarope,331mg
8015,Method,Cápsula,451mg
8016,Magazine,Injeção,491mg
8017,Several,Xarope,146mg
8018,Field,Comprimido,490mg
8019,Wear,Injeção,343mg
8020,Audience,Pomada,201mg
8021,Often,Comprimido,200mg
8022,Ability,Cápsula,399mg
8023,Moment,Injeção,424mg
8024,Compare,Xarope,291mg
8025,Point,Pomada,458mg
8026,Billion,Injeção,459mg
8027,Race,Injeção,26mg
8028,Rate,Pomada,58mg
8029,Number,Xarope,256mg
8030,Ahead,Xarope,175mg
8031,Home,Pomada,326mg
8032,Young,Comprimido,261mg
8033,Pressure,Injeção,498mg
8034,Whom,Pomada,289mg
8035,Have,Cápsula,47mg
8036,Religious,Pomada,416mg
8037,Radio,Pomada,234mg
8038,Book,Cápsula,253mg
8039,Treat,Xarope,221mg
8040,Administration,Xarope,382mg
8041,Remember,Cápsula,316mg
8042,Three,Comprimido,7mg
8043,According,Comprimido,295mg
8044,Until,Cápsula,121mg
8045,Mention,Xarope,390mg
8046,Leader,Comprimido,107mg
8047,Coach,Comprimido,198mg
8048,Thing,Cápsula,132mg
8049,Choice,Injeção,275mg
8050,Establish,Cápsula,126mg
8051,Own,Comprimido,161mg
8052,For,Cápsula,359mg
8053,About,Injeção,315mg
8054,Activity,Cápsula,22mg
8055,Meeting,Comprimido,298mg
8056,Light,Pomada,319mg
8057,Music,Xarope,206mg
8058,Experience,Xarope,97mg
8059,Cause,Xarope,294mg
8060,Beat,Injeção,85mg
8061,One,Injeção,281mg
8062,Experience,Comprimido,461mg
8063,Indicate,Pomada,271mg
8064,Time,Cápsula,44mg
8065,Woman,Pomada,225mg
8066,Science,Injeção,134mg
8067,Direction,Comprimido,177mg
8068,Remain,Cápsula,294mg
8069,No,Comprimido,218mg
8070,Resource,Injeção,383mg
8071,Law,Pomada,469mg
8072,Raise,Xarope,91mg
8073,Front,Cápsula,254mg
8074,Than,Pomada,83mg
8075,How,Cápsula,172mg
8076,Glass,Pomada,127mg
8077,Deal,Cápsula,404mg
8078,Item,Pomada,67mg
8079,Small,Comprimido,428mg
8080,I,Injeção,246mg
8081,Reality,Injeção,465mg
8082,Argue,Injeção,281mg
8083,Out,Comprimido,454mg
8084,Activity,Comprimido,236mg
8085,Expert,Xarope,168mg
8086,Military,Pomada,123mg
8087,Bag,Injeção,196mg
8088,Sea,Xarope,89mg
8089,Something,Pomada,195mg
8090,Form,Injeção,55mg
8091,Deep,Comprimido,143mg
8092,Specific,Cápsula,320mg
8093,Reflect,Pomada,211mg
8094,Hotel,Xarope,239mg
8095,Role,Comprimido,477mg
8096,Often,Xarope,148mg
8097,Similar,Comprimido,29mg
8098,Subject,Cápsula,166mg
8099,Try,Cápsula,410mg
8100,Writer,Comprimido,412mg
8101,Point,Injeção,228mg
8102,Management,Pomada,28mg
8103,Him,Comprimido,272mg
8104,Could,Comprimido,312mg
8105,American,Cápsula,17mg
8106,Break,Injeção,264mg
8107,Kind,Xarope,188mg
8108,Subject,Comprimido,385mg
8109,Cover,Xarope,79mg
8110,Important,Injeção,284mg
8111,Action,Cápsula,149mg
8112,Society,Injeção,290mg
8113,Garden,Injeção,421mg
8114,Inside,Injeção,368mg
8115,Describe,Pomada,5mg
8116,Assume,Injeção,201mg
8117,Budget,Pomada,153mg
8118,Follow,Comprimido,248mg
8119,Produce,Xarope,457mg
8120,Especially,Pomada,475mg
8121,Author,Pomada,382mg
8122,Western,Injeção,140mg
8123,Must,Pomada,294mg
8124,Would,Xarope,472mg
8125,Music,Comprimido,151mg
8126,Few,Xarope,165mg
8127,Size,Injeção,455mg
8128,Data,Pomada,165mg
8129,Surface,Injeção,391mg
8130,Early,Cápsula,408mg
8131,Financial,Comprimido,271mg
8132,Both,Injeção,490mg
8133,Interview,Xarope,52mg
8134,Good,Pomada,136mg
8135,Because,Injeção,429mg
8136,Push,Cápsula,461mg
8137,Technology,Comprimido,455mg
8138,Fine,Xarope,47mg
8139,Reality,Pomada,408mg
8140,Someone,Cápsula,131mg
8141,Vote,Cápsula,190mg
8142,Sister,Injeção,315mg
8143,Site,Injeção,396mg
8144,Road,Injeção,273mg
8145,Two,Xarope,384mg
8146,Old,Xarope,412mg
8147,Direction,Xarope,261mg
8148,Mother,Xarope,183mg
8149,Field,Pomada,412mg
8150,Power,Injeção,42mg
8151,Pressure,Comprimido,381mg
8152,Drug,Comprimido,21mg
8153,Mean,Xarope,173mg
8154,Camera,Xarope,220mg
8155,Level,Comprimido,249mg
8156,History,Comprimido,418mg
8157,Similar,Xarope,137mg
8158,Each,Cápsula,383mg
8159,We,Injeção,76mg
8160,Home,Pomada,75mg
8161,Development,Cápsula,385mg
8162,Range,Cápsula,58mg
8163,Price,Xarope,443mg
8164,Stay,Cápsula,278mg
8165,Involve,Xarope,144mg
8166,Cover,Comprimido,235mg
8167,Guy,Comprimido,334mg
8168,Soldier,Pomada,285mg
8169,Paper,Xarope,251mg
8170,Type,Pomada,179mg
8171,Chance,Cápsula,445mg
8172,Particular,Pomada,13mg
8173,Fall,Pomada,301mg
8174,Plan,Cápsula,485mg
8175,Out,Injeção,302mg
8176,Star,Xarope,154mg
8177,Senior,Xarope,112mg
8178,Leader,Xarope,142mg
8179,Black,Pomada,39mg
8180,Them,Injeção,220mg
8181,Up,Pomada,36mg
8182,Throughout,Cápsula,273mg
8183,Prepare,Injeção,175mg
8184,Sort,Cápsula,118mg
8185,Just,Cápsula,214mg
8186,Management,Injeção,424mg
8187,Resource,Comprimido,411mg
8188,Position,Pomada,402mg
8189,Thing,Pomada,266mg
8190,Range,Injeção,418mg
8191,Exist,Comprimido,4mg
8192,Goal,Xarope,379mg
8193,Body,Pomada,223mg
8194,Into,Xarope,225mg
8195,Street,Comprimido,150mg
8196,Describe,Cápsula,480mg
8197,American,Comprimido,1mg
8198,Might,Cápsula,232mg
8199,Conference,Injeção,399mg
8200,Any,Comprimido,107mg
8201,Election,Cápsula,460mg
8202,Kitchen,Cápsula,230mg
8203,Practice,Pomada,368mg
8204,Sense,Pomada,422mg
8205,Camera,Comprimido,458mg
8206,Agree,Pomada,138mg
8207,Theory,Pomada,260mg
8208,Partner,Comprimido,46mg
8209,Budget,Cápsula,23mg
8210,Mention,Cápsula,272mg
8211,Serve,Xarope,352mg
8212,Cost,Cápsula,137mg
8213,Those,Xarope,3mg
8214,Finally,Xarope,424mg
8215,Deep,Comprimido,298mg
8216,Such,Pomada,163mg
8217,Sense,Injeção,101mg
8218,Red,Comprimido,212mg
8219,Call,Pomada,421mg
8220,Message,Cápsula,147mg
8221,Tree,Injeção,486mg
8222,Field,Cápsula,82mg
8223,Which,Xarope,461mg
8224,Art,Xarope,310mg
8225,Imagine,Xarope,126mg
8226,Begin,Cápsula,50mg
8227,Central,Injeção,352mg
8228,Big,Comprimido,423mg
8229,Ability,Injeção,441mg
8230,Everything,Xarope,251mg
8231,Add,Xarope,303mg
8232,In,Comprimido,175mg
8233,Law,Comprimido,33mg
8234,Party,Injeção,419mg
8235,Task,Pomada,426mg
8236,Capital,Xarope,149mg
8237,Road,Comprimido,362mg
8238,Sometimes,Comprimido,464mg
8239,Base,Pomada,470mg
8240,Congress,Pomada,487mg
8241,Pm,Xarope,353mg
8242,Might,Xarope,460mg
8243,New,Xarope,439mg
8244,Find,Xarope,181mg
8245,Certainly,Cápsula,9mg
8246,Election,Injeção,222mg
8247,Interesting,Pomada,399mg
8248,Participant,Xarope,191mg
8249,Two,Xarope,387mg
8250,Office,Xarope,360mg
8251,Traditional,Xarope,102mg
8252,Voice,Cápsula,120mg
8253,Budget,Comprimido,254mg
8254,Speech,Xarope,106mg
8255,South,Comprimido,256mg
8256,Particularly,Xarope,384mg
8257,Do,Comprimido,304mg
8258,Career,Xarope,251mg
8259,Institution,Cápsula,243mg
8260,Enough,Cápsula,21mg
8261,Institution,Pomada,291mg
8262,Pattern,Comprimido,412mg
8263,Start,Injeção,210mg
8264,Prevent,Cápsula,449mg
8265,Grow,Comprimido,197mg
8266,East,Xarope,257mg
8267,Car,Injeção,6mg
8268,Economy,Injeção,266mg
8269,Head,Cápsula,493mg
8270,Stop,Injeção,322mg
8271,Evening,Pomada,7mg
8272,Spring,Xarope,243mg
8273,Carry,Pomada,84mg
8274,Economic,Pomada,340mg
8275,Decision,Pomada,278mg
8276,Radio,Cápsula,179mg
8277,Case,Xarope,497mg
8278,Run,Cápsula,255mg
8279,Decide,Comprimido,322mg
8280,Too,Xarope,31mg
8281,Husband,Pomada,69mg
8282,After,Xarope,82mg
8283,Fund,Comprimido,404mg
8284,Someone,Pomada,371mg
8285,Deep,Cápsula,26mg
8286,Pressure,Injeção,29mg
8287,Speech,Cápsula,63mg
8288,Argue,Cápsula,120mg
8289,Continue,Comprimido,99mg
8290,Page,Comprimido,365mg
8291,Produce,Injeção,347mg
8292,Series,Xarope,198mg
8293,Pressure,Cápsula,57mg
8294,Place,Pomada,76mg
8295,Agree,Xarope,241mg
8296,Six,Injeção,475mg
8297,Worry,Xarope,394mg
8298,Back,Cápsula,155mg
8299,Pretty,Cápsula,306mg
8300,Society,Comprimido,200mg
8301,Common,Xarope,260mg
8302,Social,Injeção,123mg
8303,Movie,Xarope,167mg
8304,Bit,Comprimido,406mg
8305,Former,Cápsula,118mg
8306,Room,Xarope,421mg
8307,Can,Xarope,247mg
8308,Body,Comprimido,266mg
8309,Arrive,Cápsula,338mg
8310,Night,Cápsula,369mg
8311,Toward,Cápsula,64mg
8312,Fall,Comprimido,347mg
8313,Difference,Xarope,254mg
8314,Join,Injeção,265mg
8315,Worker,Injeção,264mg
8316,Central,Injeção,459mg
8317,Serve,Xarope,156mg
8318,Others,Comprimido,68mg
8319,Throughout,Cápsula,164mg
8320,Half,Injeção,117mg
8321,Public,Cápsula,458mg
8322,Such,Xarope,189mg
8323,Former,Pomada,328mg
8324,Final,Xarope,259mg
8325,Medical,Injeção,441mg
8326,Than,Pomada,173mg
8327,Serve,Xarope,438mg
8328,Yourself,Pomada,140mg
8329,South,Xarope,34mg
8330,Great,Injeção,5mg
8331,Discover,Cápsula,181mg
8332,Positive,Injeção,500mg
8333,Glass,Pomada,277mg
8334,Fast,Xarope,388mg
8335,Large,Injeção,106mg
8336,Us,Xarope,13mg
8337,Who,Pomada,29mg
8338,Nature,Injeção,220mg
8339,Six,Comprimido,176mg
8340,Policy,Injeção,69mg
8341,While,Injeção,313mg
8342,Usually,Pomada,326mg
8343,Financial,Cápsula,61mg
8344,Dinner,Cápsula,339mg
8345,College,Xarope,64mg
8346,Senior,Cápsula,385mg
8347,Down,Injeção,453mg
8348,Where,Xarope,121mg
8349,Its,Xarope,107mg
8350,Miss,Xarope,266mg
8351,Debate,Cápsula,257mg
8352,Option,Injeção,450mg
8353,Use,Comprimido,168mg
8354,Ball,Cápsula,400mg
8355,Water,Cápsula,246mg
8356,Run,Comprimido,445mg
8357,Might,Pomada,224mg
8358,Deal,Pomada,372mg
8359,Occur,Pomada,287mg
8360,Detail,Injeção,453mg
8361,Reach,Cápsula,67mg
8362,Professor,Pomada,166mg
8363,Recent,Pomada,385mg
8364,Necessary,Cápsula,254mg
8365,Standard,Injeção,166mg
8366,Base,Xarope,223mg
8367,Culture,Comprimido,79mg
8368,Hear,Pomada,27mg
8369,Worker,Xarope,97mg
8370,Bag,Comprimido,61mg
8371,Raise,Xarope,18mg
8372,Material,Pomada,164mg
8373,Do,Cápsula,163mg
8374,Imagine,Comprimido,275mg
8375,Into,Cápsula,169mg
8376,Current,Cápsula,277mg
8377,Ago,Injeção,435mg
8378,Expect,Injeção,175mg
8379,Hundred,Comprimido,205mg
8380,Example,Xarope,485mg
8381,Myself,Cápsula,481mg
8382,Cell,Comprimido,216mg
8383,Soon,Pomada,187mg
8384,Color,Cápsula,68mg
8385,Identify,Comprimido,415mg
8386,Here,Cápsula,78mg
8387,Suffer,Xarope,239mg
8388,Thousand,Cápsula,481mg
8389,Brother,Cápsula,17mg
8390,Man,Comprimido,363mg
8391,Social,Cápsula,493mg
8392,Treatment,Comprimido,48mg
8393,Tree,Xarope,473mg
8394,Unit,Pomada,429mg
8395,Available,Xarope,178mg
8396,Thus,Cápsula,378mg
8397,Movie,Injeção,123mg
8398,Suddenly,Cápsula,241mg
8399,Effort,Comprimido,499mg
8400,Even,Xarope,274mg
8401,Race,Injeção,58mg
8402,Read,Pomada,146mg
8403,Improve,Comprimido,260mg
8404,Sort,Pomada,410mg
8405,Million,Xarope,341mg
8406,Party,Comprimido,335mg
8407,School,Xarope,438mg
8408,Stop,Injeção,332mg
8409,Break,Comprimido,323mg
8410,Natural,Injeção,363mg
8411,How,Pomada,395mg
8412,President,Injeção,494mg
8413,Ago,Injeção,496mg
8414,Ready,Comprimido,244mg
8415,With,Pomada,28mg
8416,Control,Injeção,400mg
8417,Wrong,Xarope,141mg
8418,Number,Comprimido,224mg
8419,Pay,Cápsula,432mg
8420,Much,Cápsula,255mg
8421,Place,Cápsula,179mg
8422,Hospital,Cápsula,262mg
8423,Just,Comprimido,339mg
8424,Certain,Injeção,12mg
8425,Bad,Xarope,128mg
8426,Myself,Xarope,390mg
8427,Image,Xarope,301mg
8428,Machine,Pomada,144mg
8429,Realize,Cápsula,406mg
8430,Sometimes,Cápsula,255mg
8431,Increase,Comprimido,433mg
8432,Like,Pomada,272mg
8433,Yard,Cápsula,459mg
8434,Respond,Comprimido,370mg
8435,Sometimes,Injeção,61mg
8436,Need,Cápsula,320mg
8437,Condition,Injeção,364mg
8438,Close,Pomada,388mg
8439,Technology,Pomada,135mg
8440,Dinner,Injeção,328mg
8441,Before,Pomada,17mg
8442,Generation,Comprimido,305mg
8443,Land,Comprimido,27mg
8444,Camera,Cápsula,180mg
8445,Without,Xarope,317mg
8446,Happy,Pomada,399mg
8447,We,Injeção,181mg
8448,Nature,Xarope,217mg
8449,Many,Pomada,311mg
8450,Gas,Injeção,215mg
8451,Health,Cápsula,488mg
8452,Age,Comprimido,327mg
8453,Offer,Xarope,406mg
8454,Major,Cápsula,119mg
8455,Million,Injeção,476mg
8456,Partner,Injeção,189mg
8457,Wife,Injeção,352mg
8458,Already,Cápsula,226mg
8459,Money,Cápsula,138mg
8460,Program,Cápsula,12mg
8461,Pick,Cápsula,182mg
8462,Girl,Xarope,92mg
8463,Politics,Injeção,324mg
8464,Hard,Comprimido,209mg
8465,Likely,Cápsula,248mg
8466,Serious,Cápsula,469mg
8467,Else,Comprimido,415mg
8468,Indicate,Xarope,142mg
8469,Produce,Cápsula,12mg
8470,Consider,Injeção,6mg
8471,Though,Injeção,419mg
8472,They,Comprimido,55mg
8473,Many,Comprimido,133mg
8474,Bad,Injeção,478mg
8475,Audience,Injeção,6mg
8476,Huge,Injeção,268mg
8477,Goal,Comprimido,52mg
8478,Anyone,Pomada,29mg
8479,The,Injeção,253mg
8480,Mission,Xarope,161mg
8481,Receive,Injeção,7mg
8482,Whom,Injeção,475mg
8483,Although,Injeção,94mg
8484,Road,Pomada,223mg
8485,Bring,Pomada,214mg
8486,Dream,Pomada,260mg
8487,Lot,Injeção,414mg
8488,Able,Cápsula,431mg
8489,Herself,Comprimido,342mg
8490,Position,Injeção,445mg
8491,Other,Pomada,372mg
8492,Sell,Cápsula,144mg
8493,Sea,Pomada,209mg
8494,Really,Comprimido,301mg
8495,Force,Injeção,480mg
8496,Exist,Cápsula,213mg
8497,On,Injeção,388mg
8498,Population,Xarope,211mg
8499,Nice,Cápsula,460mg
8500,Choice,Cápsula,210mg
8501,Bad,Pomada,91mg
8502,Lose,Comprimido,473mg
8503,Appear,Pomada,456mg
8504,Woman,Comprimido,26mg
8505,Memory,Injeção,348mg
8506,Character,Injeção,220mg
8507,Marriage,Injeção,135mg
8508,Close,Pomada,383mg
8509,Although,Pomada,191mg
8510,Two,Injeção,422mg
8511,Politics,Pomada,445mg
8512,Kind,Cápsula,182mg
8513,Perform,Pomada,384mg
8514,Evening,Pomada,55mg
8515,Say,Xarope,341mg
8516,Care,Injeção,472mg
8517,Result,Pomada,455mg
8518,Tend,Comprimido,363mg
8519,Newspaper,Injeção,332mg
8520,By,Comprimido,18mg
8521,Control,Cápsula,86mg
8522,Just,Cápsula,452mg
8523,Realize,Comprimido,374mg
8524,Player,Comprimido,4mg
8525,Build,Comprimido,227mg
8526,Threat,Xarope,171mg
8527,Room,Cápsula,165mg
8528,When,Cápsula,176mg
8529,Claim,Pomada,82mg
8530,Turn,Comprimido,382mg
8531,Remain,Cápsula,141mg
8532,Institution,Injeção,111mg
8533,Heavy,Pomada,233mg
8534,Could,Xarope,69mg
8535,Understand,Injeção,97mg
8536,Day,Injeção,348mg
8537,Build,Xarope,388mg
8538,Hotel,Cápsula,305mg
8539,Machine,Cápsula,250mg
8540,Ready,Comprimido,372mg
8541,Most,Xarope,250mg
8542,Performance,Xarope,36mg
8543,Wife,Xarope,492mg
8544,Poor,Pomada,433mg
8545,Read,Comprimido,358mg
8546,Fear,Cápsula,345mg
8547,Big,Injeção,280mg
8548,Agreement,Xarope,444mg
8549,Simply,Injeção,352mg
8550,Be,Comprimido,58mg
8551,News,Pomada,314mg
8552,Indeed,Pomada,117mg
8553,Knowledge,Comprimido,434mg
8554,Near,Injeção,499mg
8555,College,Pomada,165mg
8556,Teacher,Cápsula,341mg
8557,Country,Injeção,22mg
8558,Mean,Xarope,25mg
8559,Know,Xarope,103mg
8560,Over,Xarope,143mg
8561,Friend,Xarope,23mg
8562,Too,Cápsula,185mg
8563,Military,Injeção,354mg
8564,Machine,Xarope,381mg
8565,See,Comprimido,87mg
8566,Eat,Comprimido,66mg
8567,Full,Xarope,118mg
8568,Staff,Xarope,401mg
8569,Surface,Xarope,283mg
8570,Low,Cápsula,25mg
8571,Next,Xarope,306mg
8572,Piece,Pomada,195mg
8573,Possible,Cápsula,5mg
8574,Walk,Pomada,52mg
8575,Action,Pomada,82mg
8576,Tough,Pomada,187mg
8577,Radio,Xarope,482mg
8578,Seek,Pomada,345mg
8579,Same,Pomada,185mg
8580,Now,Injeção,54mg
8581,Street,Pomada,363mg
8582,Page,Comprimido,324mg
8583,While,Xarope,86mg
8584,Yet,Xarope,222mg
8585,Around,Injeção,262mg
8586,Rule,Pomada,426mg
8587,Environment,Pomada,283mg
8588,Cell,Comprimido,152mg
8589,Seek,Cápsula,344mg
8590,Free,Xarope,54mg
8591,Door,Xarope,69mg
8592,Game,Xarope,94mg
8593,Return,Comprimido,325mg
8594,Six,Cápsula,456mg
8595,Computer,Xarope,122mg
8596,Sister,Comprimido,13mg
8597,Share,Comprimido,414mg
8598,Happen,Cápsula,208mg
8599,Western,Cápsula,359mg
8600,Local,Cápsula,422mg
8601,Age,Pomada,385mg
8602,School,Comprimido,479mg
8603,Natural,Pomada,40mg
8604,Word,Injeção,33mg
8605,Third,Comprimido,17mg
8606,Manager,Injeção,38mg
8607,Couple,Pomada,174mg
8608,Keep,Pomada,443mg
8609,Worker,Comprimido,146mg
8610,Improve,Comprimido,25mg
8611,Treatment,Comprimido,113mg
8612,Term,Comprimido,171mg
8613,Ability,Cápsula,82mg
8614,Data,Comprimido,6mg
8615,Number,Cápsula,68mg
8616,Purpose,Pomada,303mg
8617,Somebody,Injeção,300mg
8618,Science,Comprimido,41mg
8619,Attack,Comprimido,25mg
8620,Pick,Cápsula,429mg
8621,Coach,Xarope,124mg
8622,Believe,Injeção,133mg
8623,Senior,Pomada,110mg
8624,On,Injeção,152mg
8625,Great,Cápsula,448mg
8626,Physical,Injeção,131mg
8627,Society,Comprimido,415mg
8628,Free,Pomada,340mg
8629,Pull,Comprimido,71mg
8630,Key,Injeção,484mg
8631,Consider,Injeção,97mg
8632,Happy,Cápsula,78mg
8633,Reality,Pomada,162mg
8634,Blue,Pomada,189mg
8635,Class,Injeção,27mg
8636,Political,Comprimido,104mg
8637,Protect,Comprimido,466mg
8638,Measure,Injeção,460mg
8639,Support,Xarope,467mg
8640,Simple,Injeção,77mg
8641,Others,Xarope,314mg
8642,Recently,Pomada,82mg
8643,Public,Comprimido,289mg
8644,Appear,Pomada,45mg
8645,Method,Cápsula,480mg
8646,Anyone,Pomada,487mg
8647,Newspaper,Xarope,111mg
8648,Minute,Injeção,134mg
8649,Eat,Comprimido,349mg
8650,Evening,Injeção,76mg
8651,Business,Injeção,191mg
8652,Unit,Pomada,157mg
8653,Hit,Pomada,446mg
8654,Soldier,Pomada,367mg
8655,Push,Pomada,225mg
8656,There,Xarope,162mg
8657,Pressure,Cápsula,488mg
8658,Food,Pomada,475mg
8659,Quickly,Xarope,408mg
8660,Wait,Cápsula,385mg
8661,Late,Injeção,112mg
8662,Fight,Cápsula,442mg
8663,Degree,Pomada,212mg
8664,Director,Injeção,455mg
8665,Them,Xarope,254mg
8666,Remain,Comprimido,27mg
8667,Drive,Xarope,437mg
8668,Sit,Xarope,216mg
8669,Senior,Pomada,275mg
8670,Yet,Xarope,444mg
8671,Two,Pomada,279mg
8672,What,Cápsula,482mg
8673,Car,Injeção,57mg
8674,Financial,Cápsula,11mg
8675,Send,Xarope,368mg
8676,Her,Pomada,25mg
8677,Agreement,Pomada,31mg
8678,Decade,Injeção,271mg
8679,Skin,Pomada,8mg
8680,Trouble,Injeção,107mg
8681,All,Xarope,299mg
8682,Goal,Pomada,196mg
8683,Begin,Cápsula,70mg
8684,Name,Comprimido,238mg
8685,At,Pomada,318mg
8686,Art,Pomada,153mg
8687,Lawyer,Xarope,294mg
8688,Writer,Injeção,186mg
8689,Why,Pomada,362mg
8690,Like,Xarope,217mg
8691,Peace,Comprimido,414mg
8692,Play,Xarope,213mg
8693,Carry,Injeção,126mg
8694,Write,Cápsula,128mg
8695,Necessary,Xarope,26mg
8696,Coach,Cápsula,184mg
8697,Them,Xarope,6mg
8698,Moment,Injeção,29mg
8699,He,Injeção,487mg
8700,Wife,Injeção,207mg
8701,Cost,Xarope,224mg
8702,Different,Comprimido,218mg
8703,Likely,Cápsula,59mg
8704,Hospital,Cápsula,342mg
8705,Rich,Comprimido,311mg
8706,Must,Xarope,145mg
8707,Consumer,Cápsula,261mg
8708,Feeling,Xarope,114mg
8709,Person,Comprimido,242mg
8710,Push,Comprimido,426mg
8711,Participant,Injeção,285mg
8712,Around,Comprimido,364mg
8713,Even,Cápsula,90mg
8714,Either,Xarope,43mg
8715,New,Pomada,177mg
8716,Per,Injeção,56mg
8717,Expert,Injeção,429mg
8718,Talk,Comprimido,83mg
8719,News,Pomada,294mg
8720,Cultural,Injeção,69mg
8721,Teacher,Pomada,115mg
8722,Commercial,Pomada,465mg
8723,Method,Injeção,61mg
8724,Score,Pomada,162mg
8725,Least,Comprimido,280mg
8726,Finally,Pomada,244mg
8727,Lawyer,Xarope,276mg
8728,Science,Xarope,97mg
8729,Finally,Comprimido,60mg
8730,School,Cápsula,248mg
8731,Much,Pomada,415mg
8732,Ask,Comprimido,448mg
8733,East,Comprimido,350mg
8734,Common,Xarope,222mg
8735,Turn,Xarope,103mg
8736,Environment,Injeção,344mg
8737,Light,Cápsula,266mg
8738,Serious,Injeção,149mg
8739,Second,Xarope,416mg
8740,Before,Xarope,377mg
8741,Research,Injeção,432mg
8742,Specific,Xarope,165mg
8743,Save,Cápsula,334mg
8744,Ability,Injeção,104mg
8745,Turn,Xarope,229mg
8746,Body,Comprimido,402mg
8747,Them,Xarope,78mg
8748,Million,Comprimido,213mg
8749,Probably,Cápsula,167mg
8750,Reduce,Cápsula,274mg
8751,Your,Cápsula,294mg
8752,Executive,Comprimido,5mg
8753,Avoid,Xarope,15mg
8754,Fear,Comprimido,168mg
8755,Daughter,Xarope,456mg
8756,Protect,Comprimido,370mg
8757,This,Xarope,396mg
8758,Agency,Injeção,70mg
8759,Little,Injeção,424mg
8760,After,Injeção,52mg
8761,Lawyer,Injeção,46mg
8762,Fund,Injeção,447mg
8763,Ten,Comprimido,153mg
8764,Special,Pomada,244mg
8765,National,Comprimido,440mg
8766,World,Injeção,254mg
8767,Ask,Comprimido,62mg
8768,Exactly,Xarope,428mg
8769,Success,Cápsula,292mg
8770,Appear,Pomada,220mg
8771,Station,Pomada,407mg
8772,Through,Xarope,1mg
8773,Success,Pomada,192mg
8774,Room,Pomada,121mg
8775,Almost,Cápsula,117mg
8776,Score,Cápsula,134mg
8777,Discover,Comprimido,51mg
8778,House,Injeção,149mg
8779,Their,Cápsula,138mg
8780,Alone,Pomada,454mg
8781,Room,Xarope,412mg
8782,Last,Comprimido,171mg
8783,Work,Pomada,438mg
8784,Top,Pomada,410mg
8785,Popular,Injeção,155mg
8786,Point,Pomada,59mg
8787,Soldier,Comprimido,50mg
8788,Appear,Cápsula,465mg
8789,House,Pomada,251mg
8790,Woman,Xarope,186mg
8791,Without,Pomada,97mg
8792,Good,Xarope,218mg
8793,Record,Cápsula,433mg
8794,Various,Injeção,122mg
8795,Join,Cápsula,305mg
8796,Stuff,Pomada,231mg
8797,Give,Cápsula,434mg
8798,Throw,Xarope,320mg
8799,Politics,Pomada,201mg
8800,Form,Injeção,131mg
8801,Bar,Injeção,29mg
8802,Sister,Xarope,483mg
8803,Sell,Injeção,169mg
8804,Lawyer,Cápsula,471mg
8805,Understand,Cápsula,353mg
8806,Pressure,Injeção,206mg
8807,Boy,Pomada,424mg
8808,Young,Xarope,449mg
8809,Treat,Comprimido,300mg
8810,Win,Pomada,247mg
8811,Scientist,Pomada,50mg
8812,Black,Injeção,151mg
8813,Environment,Comprimido,132mg
8814,Able,Cápsula,140mg
8815,Baby,Pomada,351mg
8816,Any,Comprimido,88mg
8817,Someone,Comprimido,88mg
8818,Still,Injeção,260mg
8819,Finally,Pomada,343mg
8820,Thing,Xarope,459mg
8821,Evidence,Comprimido,156mg
8822,Crime,Xarope,448mg
8823,Their,Pomada,272mg
8824,Pretty,Comprimido,173mg
8825,Itself,Xarope,105mg
8826,Last,Injeção,223mg
8827,Finish,Injeção,478mg
8828,Challenge,Comprimido,11mg
8829,Hard,Injeção,456mg
8830,Development,Cápsula,345mg
8831,Camera,Pomada,367mg
8832,Study,Cápsula,15mg
